time,step,loss,loss1,loss2,loss3,loss21,loss31
160738.620927,395.0,-13.548724269552782,-0.0208530671233682,-1.5962242694978739,-9.867193287718088,-0.02937192058088025,-0.19211726305747034
160743.823224,396.0,-6.967246418671288,-0.02635437623909128,-1.2474197736930672,-3.084389021069091,-0.00038154116249084456,-0.0577842732464932
160748.897343,397.0,-12.596939631699875,-0.0761930143045807,-1.6244744787308032,-3.3531637225110025,-0.04726129035921582,-0.04407253174137814
160753.814639,398.0,-4.615522409887271,-0.029342010363515116,-1.4528655463141453,-0.2284558272216137,-0.03793204328708723,-0.00024894142673164614
160759.109697,399.0,-2.464747688105244,-0.006781142804639567,-1.3950351422851266,-0.39159826535616027,-0.005745159581920132,-0.0006657588314265008
160804.198064,400.0,-3.1849021869104286,-0.009291193831394921,-2.0752284687075946,-0.18055433506334204,-0.043765660690292724,-0.0026144871886968606
160809.187976,401.0,-12.181214050998804,-0.06984987390454914,-1.427824934811776,-3.768401725732116,-0.0018070247726738454,-0.07762354621946813
160814.436678,402.0,-27.888798213863343,-0.16124931679181667,-1.9076437798206398,-9.856222754861035,-0.03421425345452317,-0.2111463658566773
160819.565849,403.0,-6.190424730657202,-0.050044842172933854,-0.901578503086594,-0.28436201027722374,-0.001704250233117491,-0.00031518220752477634
160824.812791,404.0,-15.916131969121476,-0.029073852223077422,-1.450216932793085,-11.558529814020648,-0.04631102791968733,-0.19677698691832274
160829.855489,405.0,-1.8572907877893545,-0.012737263022663656,-0.3201446983940219,-0.2634197871289673,-0.01531716626205016,-0.0012721999995857474
160835.092641,406.0,-11.764101656182993,-0.02834086522550433,-3.0041420994914314,-5.925873034141128,-0.09643797617712617,-0.12368411019165071
160840.206123,407.0,-5.489590522749755,-0.01594608411976788,-1.3385889519870813,-2.556393158785886,-0.019984873746395113,-0.017022687853452744
160845.397303,408.0,-6.963186448084183,-0.024574949928579472,-1.8793568568513215,-2.626334598374915,-0.021310177874565125,-0.042883766107052565
160850.641158,409.0,-6.585126641928939,-0.052592655330716866,-1.2195997392354057,-0.10626136962184682,-0.025169161767482753,-0.000424730703443289
160855.749019,410.0,-4.6835319663096024,-0.025168130716085632,-0.9561694608355344,-1.2105494338655043,-0.04648946062346082,-0.02463082800105214
160900.845862,411.0,-6.825675469697036,-0.04141616862240998,-0.6688757754630339,-2.0151828319930054,-0.003536666595339775,-0.025987361152112483
160906.01964,412.0,-2.983088002938248,-0.022269546807355788,-0.36328385756522447,-0.3928494646374444,-0.00433961343197152,-0.0006535957759376617
160911.12617,413.0,-3.7677599967708297,-0.02796072052189323,-0.7774216845923043,-0.19426625998920255,-0.0003766718138456344,-0.00024223766478896147
160916.232184,414.0,-2.3095250639259493,-0.011562351408281593,-0.4598536586002276,-0.6934362644975627,-0.002326016209159046,-0.013398655865425244
160921.416057,415.0,-18.936985652090907,-0.0919838348792151,-1.7013728729813438,-8.037229291188059,-0.12483781073182823,-0.10569948285032807
160926.556258,416.0,-3.9910603749345452,-0.03088490930824209,-0.6605842120129333,-0.2419852320974027,-0.013348597921729087,-0.0005086760872900485
160931.602156,417.0,-16.23167703262151,-0.1349216637458472,-0.7043846062573635,-2.0351260517794314,-0.03215322483251989,-0.025716440633330492
160936.764574,418.0,-3.1072319203179184,-0.011284787911815669,-0.641661947812343,-1.3370911813240083,-0.013004368839656933,-0.016948531333129853
160941.969161,419.0,-9.183255152927769,-0.06054168178340412,-1.3371800211208313,-1.7919069534665246,-0.026810821413919328,-0.01020098229497671
160946.993763,420.0,-2.292664187579347,-0.0018515330367593922,-1.5109923499889077,-0.5965185339145003,-0.028777207346370445,-0.015395349155124274
160952.143896,421.0,-8.41060166828757,-0.06708937070691073,-0.4762753804638583,-1.2253892171326426,-0.003899614799957723,-0.007942736043484881
160957.234468,422.0,-26.024397672655546,-0.20924122747465515,-1.8377591255153287,-3.2625157996747007,-0.02477126332361251,-0.06483592790107429
161002.300269,423.0,-3.0390267556376585,-0.016455577048728708,-0.5089822520992926,-0.8844867986654953,-0.005496007813620381,-0.0017475668548010293
161007.39212,424.0,-2.361319760647219,-0.005728306463329113,-0.7708844866835461,-1.0176046276307609,-0.010737602803837508,-8.738256525248278e-07
161012.442726,425.0,-21.240654809023543,-0.0929910108612832,-1.7956682167405131,-10.145885506154709,-0.0302184222025685,-0.15987720634683597
161017.677834,426.0,-5.892886802628517,-0.03676936082236906,-1.5370279910133748,-0.6789227293782365,-0.02047243771472946,-0.00045610137983039
161022.789374,427.0,-5.3118580087839025,-0.0371212657947663,-0.6885893680444857,-0.9111420612627873,-0.005608194151178002,-0.013637758571044543
161027.962156,428.0,-4.876991934096298,-0.03131773381198784,-0.6925432273570644,-1.0526753255404475,-0.0014059494770765311,-0.0303886240667589
161033.12655,429.0,-12.413151598248065,-0.05557072457560269,-2.3563811543404443,-4.499697986347353,-0.07203395559005253,-0.04881235696479678
161038.077325,430.0,-2.4068006353195104,-0.0021900391809921895,-1.5010340062347958,-0.6867627109854958,-0.0489812377262339,-0.0002851322711855172
161043.365987,431.0,-7.508892726201071,-0.03912907276854652,-1.740942801743901,-1.8550426476025188,-0.04333888120032848,-0.006765626379324123
161048.497056,432.0,-4.916452389621134,-0.03662518483389136,-0.46465522836174067,-0.7892786778702578,-0.05028606010198966,-0.0011462670046091085
161053.583464,433.0,-2.2305781136811538,-0.006641625591454177,-0.7574234596964525,-0.8089920948392836,-0.003871738547734917,-0.001882445163294673
161058.675626,434.0,-2.9407654823255736,-0.019081245728789456,-0.20333195284868777,-0.8293089565979403,-0.0002750179467648267,-0.0029347795700933777
161103.782133,435.0,-12.096822168350704,-0.07579383550709355,-0.3094887574661206,-4.207949860175226,-0.0016110980906006882,-0.09786692476442455
161108.851588,436.0,-6.1455309057116025,-0.03552092378679657,-0.6254724464024048,-1.967966080629541,-0.01572854455211945,-0.017229212560281155
161114.050427,437.0,-3.170664989112687,-0.013630294555428479,-0.7014348019021964,-1.106200731667642,-0.013409981596553698,-0.0067282962372154
161119.309417,438.0,-17.40973043165799,-0.07437984496217782,-2.5724815573933033,-7.399264378046904,-0.10610004857413471,-0.15277352678328754
161124.369408,439.0,-2.087203571924045,-0.010722388970164122,-0.29854375173002085,-0.716420923177612,-0.001303748431894928,-0.00033578637776523817
161129.549028,440.0,-2.9256248011115065,-0.011771501001816271,-0.9001476432324806,-0.8483270576973987,-0.004678362277642591,-0.014114402182139458
161134.611884,441.0,-11.691647283354262,-0.06826847562202965,-0.829570280786706,-4.035229440364595,-0.026083671269611457,-0.062118641900688415
161139.667252,442.0,-9.503595845616918,-0.07061835536623583,-0.6064483687766556,-1.8353119402166795,-0.005153832144616171,-0.02607868788414448
161144.733333,443.0,-2.300346564703011,-0.0071717290142099335,-0.22771887180663644,-1.3554547914753812,-0.012305928251497449,-0.01865872922253609
161149.841276,444.0,-3.241831583781252,-0.013581020590061391,-1.0204571760741605,-0.863272348700952,-0.017997202257018768,-0.004607348010875284
161154.989935,445.0,-5.891065777637386,-0.03357878527849403,-0.5980614310729587,-1.9351258187150233,-0.03803109197562374,-0.01604654034068808
161200.258924,446.0,-8.42546583207783,-0.025223303579950944,-1.8089119310740913,-4.094223543008645,-0.03712887356340699,-0.03366429857362994
161205.438672,447.0,-4.187773133785385,-0.027419773893065488,-0.6935618813786818,-0.752233863100155,-0.009406674309492111,-0.004876376019772142
161210.47525,448.0,-59.5745338389206,-0.5257641807006792,-1.6322318383105487,-5.365883930542143,-0.048027386617703366,-0.09619867853829264
161215.8294,449.0,-8.678534154341625,-0.04809341164823118,-1.3360627024164489,-2.53313028710206,-0.03142903479308821,-0.026315003817860033
161221.014002,450.0,-10.069055445208782,-0.06183193472190172,-1.5442185115180753,-2.3416434615005346,-0.03909201462719776,-0.04154190046679601
161226.049355,451.0,-4.4545842853872655,-0.02557452907288671,-1.3204731097110318,-0.5766582683875648,-0.017273461712233724,-4.462800852954394e-05
161231.108226,452.0,-3.044469458296193,-0.014814909878587343,-0.6335427091197507,-0.9294357613177077,-0.0030055000144895167,-0.007685156307141298
161236.255418,453.0,-3.6557564134666056,-0.00882466921535489,-2.1158851636604306,-0.6574043282706848,-0.047051036818092695,-0.00209236389297992
161241.494718,454.0,-14.869484818781363,-0.11453472545675482,-0.9826764336343561,-2.433335839471523,-0.026274815147398038,-0.02473749416365474
161246.577396,455.0,-4.393815632304152,-0.022087608579983535,-0.4461010939158675,-1.738953680389931,-0.013019587861061097,-0.006160299175546971
161251.717782,456.0,-13.459794156396093,-0.08087489192738215,-0.399797146000732,-4.9725078176571476,-0.010114307737201452,-0.14572350769340991
161256.913881,457.0,-3.690772290855655,-0.021811226229867718,-0.32558443459103437,-1.1840652332778496,-0.005778524033955299,-0.006867689404626377
161302.019103,458.0,-13.306234425334583,-0.07854505621612354,-0.6841164243655938,-4.767612379356632,-0.0011514788926744366,-0.09336870685295762
161307.274772,459.0,-4.220819656292357,-0.028400503758202675,-1.0471388084407938,-0.33363047203129587,-0.04724104892704636,-0.002015839418627322
161312.296184,460.0,-3.528127433132056,-0.016540082733763405,-1.0900824346052806,-0.7840367251504348,-0.007311816664807499,-0.0003948604202717544
161317.517066,461.0,-10.795228541181,-0.08919531945786487,-0.9694234803076975,-0.9062731150868181,-0.009624037084355951,-3.350830078125048e-08
161322.705921,462.0,-4.418846427792643,-0.03457484814112526,-0.7136827282782883,-0.24767888540182748,-0.0002580381298363209,-0.01324961628882587
161327.782392,463.0,-4.362620048369143,-0.022306288741410368,-0.6279719196199443,-1.5040192546081614,-0.03666228227594902,-0.006035868034355342
161332.790041,464.0,-2.5831630146140596,-0.01801825180902996,-0.33090450986886627,-0.45043332384219653,-0.006856557082668878,-0.007976707296795211
161337.885947,465.0,-13.748379982249421,-0.08842010149676757,-0.36571627340088986,-4.540653559171775,-0.01039194286493212,-0.11330261644392459
161342.896413,466.0,-1.0995602849602255,-7.386645843339254e-05,-0.9900554254789478,-0.10211821363793874,-0.024570370999976995,-0.00011247772745788098
161348.016264,467.0,-3.698110889534719,-0.011274775341117564,-2.203372218315393,-0.36726113710756964,-0.05303046949867904,-0.015473602842517198
161353.110774,468.0,-2.999538654193588,-0.021367223123953713,-0.381492881810858,-0.48132345998735815,-0.003154962236152031,-0.00033734162434935554
161358.129121,469.0,-11.096091010587946,-0.058299197137799505,-0.5397340142931671,-4.726437282514829,-0.0007680961486324668,-0.08117320054778457
161403.294963,470.0,-7.027769116794137,-0.059417835682968434,-0.5670266851925109,-0.5189588633047824,-0.026284032558422304,-0.0002985399950668216
161408.510558,471.0,-4.291222879913344,-0.026062437917463203,-0.9512918916760863,-0.733687196490938,-0.03623768198451028,-0.008926539679178037
161413.772374,472.0,-18.930451696337364,-0.13453541534029861,-2.404875317737368,-3.0720348445701404,-0.02559312308587506,-0.049274712753899386
161418.79098,473.0,-4.0731164224027205,-0.01940470221439657,-0.460496625602021,-1.6721495753610427,-0.00015283292258391157,-0.01623533773727715
161423.915281,474.0,-2.685331487578725,-0.011886929749189774,-0.833102642002164,-0.663535870657583,-0.0024808216132521633,-0.029413571257889272
161429.138042,475.0,-9.460921628407121,-0.07490849786846711,-1.0658986247807756,-0.9041732167796348,-0.039089219422098254,-0.0036238411706099286
161434.180662,476.0,-11.567500376335246,-0.07534571459955444,-0.5653758095975003,-3.4675531067822987,-0.006510966510797852,-0.05617113210948184
161439.217653,477.0,-8.724587272081306,-0.0477382495713718,-0.44497315519024494,-3.5057891597538853,-0.010305372146199459,-0.04064398964729905
161444.340705,478.0,-2.7050731102765613,-0.017800879185369656,-0.7051417644874922,-0.2198434272521029,-0.014565504983998832,-9.770531892031432e-05
161449.368683,479.0,-4.139484599278253,-0.025158132836578945,-0.3282886819830218,-1.2953826336373384,-0.005758015595523641,-0.003500312602038029
161454.453812,480.0,-11.094023707664528,-0.06675054187410193,-0.5818381913983298,-3.837131328856005,-9.798046408547088e-05,-0.05731474301625043
161459.577538,481.0,-1.9832680324151555,-0.011333497529864983,-0.5391929245744714,-0.3107253548541861,-0.010975496822968125,-0.001509048978855833
161504.903262,482.0,-10.653916178941461,-0.07220672662528127,-1.3273586193390794,-2.1058848970742545,-0.009074906776100396,-0.0030479969057152045
161510.040205,483.0,-3.6192447698476538,-0.02713316375055387,-0.7070852505265562,-0.1988431442657109,-0.016119362987659872,-0.0011467395256254823
161515.202539,484.0,-10.61725134896157,-0.09909107989101536,-0.412670350638154,-0.29547300922187986,-0.03692952985103429,-0.0022815124306129293
161520.295457,485.0,-3.3354125406886435,-0.02070658544879401,-0.5734262374119404,-0.6913277583973022,-0.0012392232005856928,-0.004431239069891162
161525.372578,486.0,-52.00113254120415,-0.48059457483375256,-1.3571217166527454,-2.5845533411761634,-0.002378753071948887,-0.004703493932060897
161530.498045,487.0,-1.5319059176037897,-0.008402911635474809,-0.4112906367479293,-0.28032411730837914,-0.0022660808466048914,-1.6499982878565814e-05
161535.588628,488.0,-4.568547763226546,-0.03110461441738912,-0.440315736407911,-1.0177705850797234,-0.0005364345442652701,-0.011311080969938775
161540.580069,489.0,-8.292894754433963,-0.05233882499814038,-0.2631388341265025,-2.7958734204934217,-0.0008662228271327916,-0.03939748560567758
161545.731154,490.0,-2.9132980197575624,-0.023101002516810364,-0.32149240081162117,-0.2817053672649045,-0.00500985365796648,-0.002253077495010104
161550.820149,491.0,-3.315725971193451,-0.021720521178869398,-0.38491161204833396,-0.7587622412581778,-0.0033295649853907526,-0.0001234325380437076
161556.008047,492.0,-104.69110266877095,-1.0222585850559345,-0.7041141701625057,-1.7611299930149895,-0.0010408312739431849,-8.28006144240499e-05
161601.227701,493.0,-6.885978166914351,-0.052287308026474216,-0.6171596485820587,-1.04008771568487,-0.0005274749508276581,-0.0002033601399305044
161606.25238,494.0,-3.601011477346767,-0.018530498225102585,-0.12610550111183327,-1.6218561537246752,-5.24836856871842e-07,-0.012061077793471514
161611.537235,495.0,-13.25728506781419,-0.09700433076176966,-0.8329017824892269,-2.723950209147996,-0.00021362763977050793,-0.09831861853179336
161616.64557,496.0,-5.381565526351046,-0.03807121460970199,-0.4616329906992691,-1.1128110746815778,-0.015376458625886592,-0.0004303413654472678
161621.677642,497.0,-10.94995585568062,-0.09098851434834593,-0.4706890023216114,-1.3804154185244168,-0.015533158289283516,-0.0005532085628714414
161626.657779,498.0,-2.5710419939624964,-0.022754319893950634,-0.09251252070526081,-0.20309748386217238,-7.929402351379398e-06,-0.003463070724606514
161631.817127,499.0,-1.7085405109654914,-0.009315259697586004,-0.394132095401891,-0.3828824458049997,-0.0016316048319390973,-0.00047676940644159906
161636.960003,500.0,-3.676260444855799,-0.018382097265885487,-1.2902845942708006,-0.5477661239964497,-0.03024219762695953,-0.03198665395233036
161642.207514,501.0,-10.81481970171549,-0.07815955892390176,-0.4839922049390672,-2.5148716043862436,-0.02303974861177616,-0.04939481799654848
161647.41392,502.0,-15.77740233257443,-0.11796188657682243,-0.6444110529288597,-3.336802621963329,-0.0017196408629938965,-0.03732181359264287
161652.434626,503.0,-1.7223457986405601,-0.006780775838229243,-0.470132084012879,-0.574136130804757,-9.472953797131766e-05,-0.0109033398608733
161657.656932,504.0,-13.707765798383535,-0.10860934090928803,-0.8248191050890146,-2.0220126023657174,-0.005852002411542925,-0.012149464249011128
161702.783864,505.0,-3.4036116715813747,-0.014518778155459598,-1.3052516803272458,-0.6464821757081693,-0.01940839831995964,-0.0013359439337365326
161708.050343,506.0,-19.27142460326007,-0.17516872784279142,-0.5437298691512873,-1.2108219498296366,-0.034078091763230046,-0.007103458474550396
161713.234076,507.0,-3.279426567957693,-0.01678887562621312,-0.500022045267895,-1.1005169600684863,-0.006019114090438932,-0.031773935165960575
161718.441828,508.0,-6.26033246777983,-0.045832823022495785,-0.6675289659107964,-1.009521199619455,-0.002761305940032005,-0.006358148490863853
161723.576927,509.0,-3.299412482925493,-0.027478184975747107,-0.23344161312544254,-0.3181523722253392,-0.00348812742423825,-3.5115266293287556e-06
161728.657574,510.0,-5.482437712138665,-0.03889005360517599,-0.3541177971885852,-1.23931455443248,-0.0035016305123921486,-0.010699516149941425
161733.68769,511.0,-4.083497868302993,-0.030029719148916348,-0.3777687456807126,-0.7027572077306458,-0.010311449380813168,-0.0038002397373504936
161738.802725,512.0,-2.056320890804912,-0.006773382015018755,-0.10967279019052209,-1.2693098991125145,-1.8930894345976403e-05,-0.005964444412430749
161743.948513,513.0,-4.387683449255008,-0.033011541997385783,-0.8517243085975591,-0.2348049409188711,-0.010025516584254802,-0.002379489209800959
161749.044856,514.0,-1.9072440381186366,-0.007576189153308455,-0.2678291941046756,-0.8817959286831153,-0.0018892525541950014,-0.0022558225179590517
161754.258103,515.0,-10.283812500393761,-0.06620010212160235,-0.7628948514263416,-2.9009074368071848,-0.005662393708841411,-0.07350881182530429
161759.422737,516.0,-3.4893401628678324,-0.028232343368013797,-0.32279793784663874,-0.3433078882198135,-0.003722812871243805,-0.00019451972838118684
161804.533868,517.0,-7.628274117588893,-0.06084537401858228,-0.459030011918213,-1.0847067038124518,-0.0006721126561984423,-0.003775356973893941
161809.724204,518.0,-4.747227919058471,-0.035537062508573344,-0.3522810394047561,-0.8412406287963806,-0.0012939887742698193,-0.0018136569691803305
161814.886019,519.0,-3.7041446984243938,-0.018085179852291373,-1.0249389163990927,-0.8706877967961643,-0.008065657528888433,-0.0027172772548452492
161819.893691,520.0,-2.4980118534995497,-0.002737737794703025,-1.0101952164680044,-1.2140428575612423,-0.020868785370413215,-0.05319637159776687
161825.072831,521.0,-5.120442784991067,-0.04327193457837141,-0.3595691895430901,-0.43368013761083546,-7.665245343232527e-05,-0.0023540936520639807
161830.236915,522.0,-6.572196255041931,-0.05344334729279591,-0.3336409938266959,-0.8942205319356441,-0.0004224685727655885,-0.003004838426385076
161835.306336,523.0,-2.396385575490836,-0.008405735623920673,-0.6780940508920886,-0.8777179622066804,-0.0034031831420660015,-6.775048725970555e-05
161840.501967,524.0,-3.293532900783835,-0.006391804635347187,-0.8401973239349761,-1.8141551133141396,-0.005232140933099669,-0.04060950115433336
161845.672649,525.0,-14.448192382642903,-0.12633240325174822,-0.5791622012432772,-1.2357898562248062,-0.0218875830330397,-0.03433598389146757
161850.683664,526.0,-2.4453426650890155,-0.015143212494193023,-0.20889753516172316,-0.7221238805079903,-0.005663469831883908,-0.002167547567289322
161855.866048,527.0,-3.888727448651084,-0.03331449359488392,-0.23306652811146095,-0.3242115610512314,-8.604656545165926e-05,-0.0010861091065425426
161900.971674,528.0,-4.243705289659623,-0.037383150155041026,-0.2842153554858145,-0.22117491866970698,-2.825585648417485e-06,-0.0007535641999358777
161906.18582,529.0,-9.54621997887626,-0.05677488218659121,-1.406479098979635,-2.4622526612375055,-0.06056316101637482,-0.07818011554518343
161911.247798,530.0,-2.2979849831456955,-0.0030046653046647827,-1.001494342615446,-0.9960241100637712,-0.02030040338042937,-0.036797618496861306
161916.461677,531.0,-4.912767754530511,-0.03180807879168787,-0.7977853808363627,-0.9341744945253612,-0.010435367110358551,-0.004607703439369797
161921.446817,532.0,-3.920190193767196,-0.023416784700541052,-1.0681450486468047,-0.510366675066287,-0.005829228417015633,-0.003053948767390102
161926.550478,533.0,-2.2895672681432964,-0.006763742901538101,-0.4425945181461246,-1.1705984598433612,-0.0019224426872143526,-0.013549500738671047
161931.602673,534.0,-3.0735811259299313,-0.020949420555772508,-0.4789802582622476,-0.4996588120904332,-0.03323693067803979,-0.0006466829441115261
161936.79406,535.0,-12.769770759451651,-0.1179568694278156,-0.37449140194669867,-0.599592414723395,-0.0005337018743325026,-0.008786996206417683
161941.932422,536.0,-5.348571697465954,-0.03758811709543129,-0.5080436429264473,-1.0817163449963796,-0.020242231010366228,-0.002874045321755111
161947.07111,537.0,-3.104051411609265,-0.01147292783067873,-0.7038124420524193,-1.2529461864889733,-0.0004445729370974004,-0.013238833789676429
161952.243063,538.0,-14.417954928235536,-0.09012764729129949,-0.9699330906002779,-4.435257108505309,-0.0007617557756602765,-0.06942557067081798
161957.283349,539.0,-2.2029552609550582,-0.011368681898668428,-0.38379431125443775,-0.6822927598337777,-0.0028383014984373007,-0.04366614914695919
162002.437776,540.0,-2.778077187995168,-0.012436627386824276,-0.6833594214368123,-0.8510550278759279,-1.1101968102157156e-06,-0.017822543453257532
162007.53275,541.0,-11.119544260359303,-0.09402928865122986,-0.6581891219662926,-1.0584262732700243,-0.020175872065126898,-2.059753730148078e-05
162012.724419,542.0,-9.890361153480189,-0.09359275232269634,-0.24343495126038356,-0.28765096995017175,-0.009219710303055123,-4.0889718011021334e-07
162018.007556,543.0,-3.847896965226463,-0.008585187867358346,-1.4189934237668635,-1.5703847547237648,-0.037671365382649,-0.0026767377797183582
162023.070856,544.0,-2.5615808035422676,-0.012986194795624425,-0.15361097819162808,-1.109350345788197,-0.011235165552327411,-0.003023166654277593
162028.177972,545.0,-4.120643572883502,-0.028069715969094196,-0.5659936004909112,-0.7476783754831704,-0.0024727688010521233,-0.013463195167573171
162033.514925,546.0,-9.425107336825748,-0.07596703183121827,-0.45253864915995207,-1.375865504543968,-0.01611460641126428,-0.0006603389524621889
162038.622067,547.0,-5.472263728190951,-0.049874996717788375,-0.24976734778235665,-0.2349967086297579,-8.010412268340586e-05,-0.0036319215720514763
162043.733051,548.0,-7.542740332750332,-0.05667595278328753,-0.2921714859915622,-1.5829735684300161,-0.008558649106501602,-0.009798449591204527
162048.8674,549.0,-5.133908157633699,-0.041344744474761184,-0.6552371556113474,-0.34419655454623477,-0.00014620323189720513,-0.0038069474817877635
162054.101861,550.0,-4.929051906867686,-0.03297174426305955,-0.7498401290339379,-0.8820373515277938,-0.0175922044322663,-0.031101301512592237
162059.203463,551.0,-3.050236873590736,-0.014829496982416387,-1.3061689891487294,-0.2611181862003687,-0.007540576608136295,-0.0001689755267500878
162104.395778,552.0,-2.269240733285207,-0.011711646334830947,-0.28361179276626414,-0.8144643070358485,-1.1417107205837933e-05,-0.0015965637073516849
162109.518065,553.0,-1.8938507593471963,-0.01086728240275138,-0.560514319808493,-0.24660819926356523,-0.0017174885046319108,-0.003631848053857685
162114.587827,554.0,-3.3804037116722117,-0.02495792595497218,-0.48266762390256757,-0.4019434922724255,-0.0002976286448836327,-0.006829278612388762
162119.752637,555.0,-3.91160981961933,-0.026954265556870756,-0.2396883327457147,-0.9764949311865407,-0.0006305137556791305,-0.001218668696930632
162124.881802,556.0,-9.536314133052255,-0.07956863500795444,-0.4947774731327022,-1.0846731591241106,-0.00798307305149734,-0.0037315644685179013
162129.992212,557.0,-2.9772173238553092,-0.015331231352896513,-0.2751876791264721,-1.1689065094391853,-0.006106113399299327,-4.4748413862660504e-05
162135.068405,558.0,-10.291389955799186,-0.08315883780690395,-0.548687089495213,-1.4268190856135758,-0.0018148927095383402,-0.017965826774440707
162140.306576,559.0,-2.925243988229669,-0.023766970194700403,-0.35461456375581263,-0.19393240500381537,-0.0006427764869928361,-4.0636344384402054e-05
162145.683393,560.0,-3.1010991094425675,-0.02093676014348115,-0.41286326212496355,-0.594559832969489,-0.0005887206693673505,-0.00793906193965394
162150.807939,561.0,-4.998094379085912,-0.03221811341836641,-0.7447263873083615,-1.031556649940908,-0.002226657856954261,-0.0181723856917955
162155.909212,562.0,-3.4415397882109713,-0.02574452394566383,-0.5659562933732645,-0.3011311002713226,-0.0027386303950455043,-0.01026717264947854
162200.993984,563.0,-7.484285501560499,-0.0606023804574282,-0.443822094337513,-0.9802253614801654,-0.0003395124677103013,-0.00020668780471011996
162205.97647,564.0,-2.348563282817471,-0.011654015215921607,-0.5153064125143648,-0.6678553487109453,-0.003934570308582159,-0.018591877912402154
162211.642077,565.0,-11.382801346416421,-0.09648341112074793,-0.4194635892498425,-1.3149966450917898,-0.007633257676742971,-0.00581156801050529
162216.77651,566.0,-1.4276643700839806,-0.00022146621527781947,-1.3581296696008163,-0.0473880789553821,-0.022982693896662444,-0.00029186208033561657
162221.865167,567.0,-2.0273135393686665,-0.013456293364582865,-0.41185765969376825,-0.2698265432166122,-0.02139096092064865,-0.0003061787257790567
162226.934229,568.0,-2.3801103336284797,-0.01427157534837139,-0.47216630231820883,-0.48078649647313176,-0.0035932299457807093,-0.00040307255108281955
162232.071318,569.0,-6.127590482659498,-0.03888301012540126,-0.6452132511135672,-1.5940762190058055,-0.0009009655508995054,-0.01897670800417662
162237.213047,570.0,-3.392615558831767,-0.024230769996056497,-0.36150719681336724,-0.6080313624127495,-0.003505969809779898,-0.005217754327207805
162242.428221,571.0,-5.863773040531108,-0.047643080240794035,-0.37631104017819955,-0.7231539762735054,-0.0008325456146523356,-0.009026515178442003
162247.790827,572.0,-48.496362120324115,-0.40450126639119954,-0.8074931614719812,-7.238742319732188,-0.00035632057263329617,-0.39740160413712267
162252.85008,573.0,-5.3225861728693715,-0.03672761732073661,-0.8183055786316248,-0.8315188621640865,-0.0029736739210341474,-1.5732749350368992e-05
162258.036136,574.0,-2.8444325746534234,-0.019644108140711675,-0.4788590481067644,-0.40116271247549223,-0.012603778472830542,-0.0028771784473657614
162303.091342,575.0,-9.054789632072595,-0.08455562588081608,-0.518935013166832,-0.08029203082415508,-0.0003624890073388816,-2.3972439253702733e-07
162308.180085,576.0,-12.313098246471586,-0.10324475108085972,-0.557262746399515,-1.431360391986099,-0.013435490466888531,-0.005057690714634956
162313.348359,577.0,-16.294361952753917,-0.1381344413107218,-0.6465757319500647,-1.8343420897316731,-0.007592616240050645,-0.023311039273202425
162318.468436,578.0,-1.851799400319777,-0.011735931046238495,-0.5166947915753872,-0.16151150412054013,-0.005181769223756622,-0.0003868906443184242
162323.556539,579.0,-3.5143897737947998,-0.019572241725578185,-0.3735860606479698,-1.1835795405890117,-0.0016003552216030657,-0.010362631203930358
162328.753279,580.0,-9.84162410547074,-0.07657662682345528,-0.586608190816888,-1.5973532323083182,-0.015428266144647729,-0.03071718424740806
162333.873126,581.0,-2.159913745381486,-0.014151234883522558,-0.5452747164769457,-0.1995155405522842,-0.0060723721557233955,-0.0015767182987332343
162339.060263,582.0,-13.400884947933163,-0.10675412166761486,-0.43492424605731794,-2.290548535114361,-1.4676443517208236e-05,-0.12178971372020243
162344.260337,583.0,-3.1244329354652707,-0.022738084066998166,-0.7161253348325488,-0.1344991939329047,-0.01019093323107809,-4.512587791308763e-05
162349.383266,584.0,-2.2581915994431623,-0.01565472832974946,-0.4578599395530767,-0.23485882691514004,-0.014118649091595784,-0.0029748404025211933
162354.449942,585.0,-4.911621272827744,-0.03570313082047234,-0.7097223615036128,-0.6315858292768962,-0.007933249430800322,-0.004381395238995554
162359.691232,586.0,-17.300213299788897,-0.14951674496943473,-0.6004345552305596,-1.7481042476148603,-0.00048336681988835365,-0.013341050469338894
162404.758804,587.0,-1.433680406897783,-0.005947714976951606,-0.3076305239529257,-0.5312783852496966,-0.007397711025746538,-0.0009391205287724736
162409.843772,588.0,-3.301225288126501,-0.02311851635145355,-0.4557149365477139,-0.5336587164334318,-0.015509409446403387,-0.01808644024050981
162415.033818,589.0,-23.41167737322223,-0.21239775444618547,-0.6432134610068857,-1.5286884675967987,-0.006463688583947719,-0.020729506632685663
162420.137808,590.0,-3.4664746679458878,-0.029059549951842296,-0.3891499054961131,-0.17136976726554498,-0.005781912344012409,-0.0002997012736201287
162425.35239,591.0,-3.1975494144385093,-0.02356786764876928,-0.3394286099753225,-0.5013340395862587,-0.007303210234902798,-0.014606904735058546
162430.534778,592.0,-19.63929973532168,-0.16774740484199252,-0.9695781794339525,-1.8949810716884716,-0.00447009645280242,-0.04948574819788338
162435.677929,593.0,-46.373349451921094,-0.4538668609919201,-0.6587698697185483,-0.32789348301053484,-0.010814767605431378,-0.0008069591306895019
162440.755099,594.0,-2.6424506100245018,-0.013085572921580914,-0.285081368785322,-1.0488119490810877,-0.006043711281305179,-0.0029250246227732857
